timestamp,X1,X2,Y1,Y2,D1,D2,Z1,Z2,id,unique_id
2024-07-30 18:53:03,151.88,160.13,170.06,229.50,72.94,14.06,23.44,26.25,311,311
2024-07-30 18:53:33,151.31,155.06,170.06,229.88,74.63,14.06,23.44,27.00,312,312
2024-07-30 18:54:03,153.00,155.06,168.38,229.50,72.19,14.25,23.06,27.19,313,313
2024-07-30 18:54:33,150.75,155.44,168.56,229.50,72.75,12.94,23.25,27.38,314,314
2024-07-30 18:55:03,151.50,154.88,170.06,229.50,72.38,15.00,23.06,27.94,315,315
2024-07-30 18:55:33,154.31,156.75,167.44,229.31,72.38,13.13,23.06,28.31,316,316
2024-07-30 18:56:03,152.63,155.44,168.94,228.94,72.56,13.50,22.31,28.88,317,317
2024-07-30 18:56:33,153.00,157.69,167.63,228.94,71.44,12.94,23.25,29.25,318,318
2024-07-30 18:57:03,152.25,160.13,166.13,228.00,72.00,13.13,22.69,28.88,319,319
2024-07-30 18:57:33,152.06,160.13,166.13,228.00,72.56,13.88,22.88,28.69,320,320
2024-07-30 18:58:03,153.19,162.94,166.31,228.00,71.63,12.56,22.69,28.69,321,321
2024-07-30 18:58:34,153.38,162.75,166.31,227.63,71.44,12.38,24.19,28.31,322,322
2024-07-30 18:59:04,152.06,163.13,164.63,228.00,70.88,14.44,22.31,27.75,323,323
2024-07-30 18:59:34,154.50,163.69,165.94,227.63,73.50,12.94,23.25,28.13,324,324
2024-07-30 19:00:07,154.50,166.88,166.88,227.63,72.75,12.75,22.69,27.38,325,325
2024-07-30 19:00:34,154.13,163.13,166.13,227.81,73.69,13.31,22.31,27.00,326,326
2024-07-30 19:01:04,156.94,164.25,166.88,227.81,73.31,12.38,22.13,27.38,327,327
2024-07-30 19:01:34,154.50,163.69,167.63,227.06,74.44,13.50,22.50,27.56,328,328
2024-07-30 19:02:04,155.81,163.50,168.00,228.00,73.31,13.13,22.31,27.75,329,329
2024-07-30 19:02:34,155.81,163.69,166.13,227.81,72.94,13.88,23.63,28.31,330,330
2024-07-30 19:03:04,157.13,164.25,165.00,228.00,73.13,13.13,22.69,29.25,331,331
2024-07-30 19:03:34,156.00,163.50,165.75,228.00,71.63,12.75,23.63,28.88,332,332
2024-07-30 19:04:04,156.56,161.06,166.50,228.94,72.19,13.69,23.81,28.13,333,333
2024-07-30 19:04:34,155.81,156.94,168.38,229.13,71.63,14.63,23.81,27.94,334,334
2024-07-30 19:05:04,156.00,154.69,168.56,228.94,69.94,13.88,23.25,26.81,335,335
2024-07-30 19:05:35,153.94,154.50,169.88,229.31,72.19,14.25,23.63,26.06,336,336
2024-07-30 19:06:05,155.25,151.69,169.13,229.50,71.25,13.69,24.38,25.88,337,337
2024-07-30 19:06:35,152.44,153.56,170.06,229.13,71.06,14.81,22.31,26.25,338,338
2024-07-30 19:07:05,153.56,156.19,170.44,228.94,72.19,15.19,23.63,26.25,339,339
2024-07-30 19:07:35,151.50,158.44,168.38,228.56,72.38,13.50,22.88,27.00,340,340
2024-07-30 19:08:05,150.56,163.13,168.19,228.75,72.94,13.31,22.69,27.56,341,341
2024-07-30 19:08:35,151.31,166.13,169.50,229.31,72.19,13.31,24.00,28.69,342,342
2024-07-30 19:09:05,150.94,164.44,167.63,229.69,70.88,13.50,23.63,28.31,343,343
2024-07-30 19:09:35,151.88,167.81,167.81,229.50,69.38,13.88,22.31,28.13,344,344
2024-07-30 19:10:05,151.31,166.88,168.75,229.88,71.06,14.44,22.31,28.13,345,345
2024-07-30 19:10:35,151.69,167.63,168.56,230.06,70.31,12.75,24.19,27.75,346,346
2024-07-30 19:11:05,151.88,166.88,167.06,230.25,71.25,13.50,22.69,27.56,347,347
2024-07-30 19:11:35,153.19,168.94,167.81,230.44,71.44,12.94,22.13,27.19,348,348
2024-07-30 19:12:05,151.50,167.44,167.25,229.88,71.44,13.88,22.50,26.63,349,349
2024-07-30 19:12:35,151.88,165.00,168.94,229.50,71.44,14.81,22.50,26.44,350,350
2024-07-30 19:13:05,151.69,165.38,167.81,228.75,71.44,14.25,21.75,26.25,351,351
2024-07-30 19:13:35,150.75,163.31,167.63,229.50,70.50,13.31,22.88,26.06,352,352
2024-07-30 19:14:05,151.50,165.00,170.44,228.56,71.63,13.69,23.25,25.88,353,353
2024-07-30 19:14:35,153.19,162.19,170.25,228.75,71.44,15.00,24.38,25.31,354,354
2024-07-30 19:15:06,151.69,159.19,170.63,228.94,70.50,13.88,23.06,25.50,355,355
2024-07-30 19:15:36,151.31,158.25,169.50,228.75,70.88,13.50,22.13,25.88,356,356
2024-07-30 19:16:06,149.81,157.50,171.19,228.75,69.75,13.88,22.13,26.06,357,357
2024-07-30 19:16:36,153.38,156.56,170.25,228.94,69.00,13.13,21.94,26.44,358,358
2024-07-30 19:17:06,151.13,155.44,171.19,228.94,67.69,14.44,22.50,26.63,359,359
2024-07-30 19:17:36,150.75,155.06,169.13,229.31,68.81,14.25,24.94,26.63,360,360
2024-07-30 19:18:06,149.25,154.31,169.69,228.38,69.94,13.13,22.50,27.19,361,361
2024-07-30 19:18:36,150.19,157.13,169.13,229.13,69.00,14.63,24.00,28.13,362,362
2024-07-30 19:19:06,149.25,155.25,168.75,228.38,67.69,13.31,22.69,28.13,363,363
2024-07-30 19:19:36,150.00,155.81,168.19,228.38,69.00,14.63,23.25,28.31,364,364
2024-07-30 19:20:06,150.00,157.13,166.13,228.38,66.94,14.25,22.88,28.88,365,365
2024-07-30 19:20:36,152.06,160.13,165.38,228.00,67.88,14.44,22.50,28.50,366,366
2024-07-30 19:21:06,151.50,159.94,166.50,228.00,67.50,13.88,22.31,28.88,367,367
2024-07-30 19:21:36,152.44,162.56,165.19,227.81,66.94,12.56,23.25,28.69,368,368
2024-07-30 19:22:06,154.31,162.00,164.81,227.81,67.69,13.69,22.69,28.50,369,369
2024-07-30 19:22:36,154.13,166.50,167.81,226.88,67.69,13.31,22.13,28.13,370,370
2024-07-30 19:23:06,153.56,166.50,165.75,226.88,69.94,12.75,22.88,28.13,371,371
2024-07-30 19:23:37,153.56,163.50,164.63,227.44,68.81,13.31,22.50,27.56,372,372
2024-07-30 19:24:07,152.81,162.75,165.00,227.25,69.19,14.63,22.88,27.00,373,373
2024-07-30 19:24:37,154.13,162.75,166.88,226.50,69.75,14.06,22.13,27.19,374,374
2024-07-30 19:25:07,155.25,163.31,166.13,226.69,69.19,13.69,23.25,27.00,375,375
2024-07-30 19:25:37,154.31,163.69,166.31,226.69,69.75,13.50,22.31,27.38,376,376
2024-07-30 19:26:07,155.44,163.69,165.56,227.06,69.19,13.88,22.50,28.69,377,377
2024-07-30 19:26:37,154.31,163.13,165.75,227.25,69.75,13.13,22.69,29.06,378,378
2024-07-30 19:27:07,153.19,162.56,165.75,227.06,67.69,14.25,22.69,28.88,379,379
2024-07-30 19:27:37,153.75,160.50,165.94,227.44,66.75,14.81,22.88,28.50,380,380
2024-07-30 19:28:07,152.81,157.69,165.19,227.81,66.94,12.75,22.50,27.94,381,381
2024-07-30 19:28:37,155.63,156.00,168.75,227.44,65.81,12.94,22.31,27.00,382,382
2024-07-30 19:29:07,152.63,153.19,168.38,228.19,65.44,15.19,24.19,26.63,383,383
2024-07-30 19:29:37,152.25,152.44,168.00,227.81,66.19,15.00,22.31,25.50,384,384
2024-07-30 19:30:07,153.38,152.06,169.88,227.44,66.38,14.44,23.25,25.69,385,385
2024-07-30 19:30:37,150.75,155.06,169.69,228.00,66.19,14.63,21.94,26.63,386,386
2024-07-30 19:31:07,148.88,155.81,170.06,228.75,66.38,15.56,22.69,27.00,387,387
2024-07-30 19:31:37,150.75,160.50,167.81,227.81,66.19,14.06,21.75,27.38,388,388
2024-07-30 19:32:08,150.38,161.63,168.19,228.38,65.81,13.88,22.31,28.31,389,389
2024-07-30 19:32:38,148.88,164.81,167.25,229.13,66.38,12.94,22.13,28.50,390,390
2024-07-30 19:33:08,149.44,165.19,169.69,228.94,65.25,13.31,21.94,28.50,391,391
2024-07-30 19:33:38,150.75,168.19,168.19,228.75,64.13,14.06,21.75,28.31,392,392
2024-07-30 19:34:08,151.50,166.69,166.88,229.69,64.88,14.25,24.00,28.31,393,393
2024-07-30 19:34:38,150.00,167.25,167.81,228.75,66.00,14.63,23.25,27.75,394,394
2024-07-30 19:35:08,150.56,167.25,166.69,229.13,65.44,13.50,21.94,27.56,395,395
2024-07-30 19:35:42,152.63,166.88,167.44,229.13,65.81,13.69,22.69,26.81,396,396
2024-07-30 19:36:08,149.63,165.38,168.56,228.56,66.94,15.00,22.69,26.81,397,397
2024-07-30 19:36:38,151.88,166.88,167.81,228.00,65.25,15.00,22.88,26.81,398,398
2024-07-30 19:37:08,151.13,164.44,169.50,228.00,66.56,14.25,22.13,26.06,399,399
2024-07-30 19:37:38,152.44,163.31,170.44,228.56,66.00,14.25,22.69,25.69,400,400
2024-07-30 19:38:08,150.94,161.63,169.13,228.56,65.81,16.31,22.69,25.50,401,401
2024-07-30 19:38:38,152.63,159.19,166.88,228.38,65.63,15.00,22.31,25.31,402,402
2024-07-30 19:39:08,150.94,159.75,168.38,228.00,65.25,15.19,22.31,25.50,403,403
2024-07-30 19:39:38,150.38,157.13,169.50,227.63,66.75,14.06,22.69,25.69,404,404
2024-07-30 19:40:08,151.88,157.31,169.31,228.38,67.13,14.06,24.75,25.88,405,405
2024-07-30 19:40:39,151.31,155.81,169.88,228.19,66.19,14.06,22.31,25.88,406,406
2024-07-30 19:41:09,150.00,154.13,169.13,228.38,65.06,14.06,25.31,26.63,407,407
2024-07-30 19:41:39,151.31,155.63,169.13,228.38,64.69,14.44,23.81,26.63,408,408
2024-07-30 19:42:09,149.63,155.25,169.13,228.38,63.94,15.00,22.50,27.00,409,409
2024-07-30 19:42:39,151.31,156.00,168.19,227.81,65.44,14.25,24.19,27.38,410,410
2024-07-30 19:43:09,151.69,156.75,167.06,228.00,65.25,15.00,23.44,27.94,411,411
2024-07-30 19:43:39,151.69,158.25,166.31,227.63,66.75,13.88,22.69,28.31,412,412
2024-07-30 19:44:09,151.88,158.63,165.75,227.81,65.06,15.00,22.69,28.31,413,413
2024-07-30 19:44:39,152.25,159.75,165.75,228.00,64.31,14.06,23.25,28.69,414,414
2024-07-30 19:45:09,151.13,160.69,166.13,227.63,64.69,15.56,23.81,28.69,415,415
2024-07-30 19:45:39,150.94,161.63,165.00,226.88,67.88,13.88,24.19,28.69,416,416
2024-07-30 19:46:09,153.94,163.88,165.19,227.25,64.69,14.63,22.69,28.50,417,417
2024-07-30 19:46:39,154.31,164.06,165.00,226.69,64.31,14.06,22.50,28.13,418,418
2024-07-30 19:47:09,153.94,166.31,165.56,227.06,64.69,13.13,22.13,27.94,419,419
2024-07-30 19:47:39,154.88,164.81,165.75,227.44,65.81,14.25,23.63,27.38,420,420
2024-07-30 19:48:09,156.19,164.44,165.75,226.88,65.25,14.25,23.81,27.75,421,421
2024-07-30 19:48:39,158.06,164.25,165.56,226.69,65.81,14.25,22.50,27.19,422,422
2024-07-30 19:49:09,155.44,162.75,165.75,227.06,65.63,15.38,22.50,26.63,423,423
2024-07-30 19:49:40,154.69,161.81,165.38,226.88,66.19,14.44,23.25,27.00,424,424
2024-07-30 19:50:10,156.19,162.75,166.88,226.88,66.00,14.81,21.94,27.38,425,425
2024-07-30 19:50:40,156.00,163.13,167.25,226.50,64.88,13.50,22.69,27.75,426,426
2024-07-30 19:51:10,155.63,162.56,165.75,227.06,65.06,16.69,23.06,28.50,427,427
2024-07-30 19:51:40,154.88,162.94,165.75,227.63,67.13,14.63,23.06,28.50,428,428
2024-07-30 19:52:10,154.13,163.31,164.44,227.44,63.56,15.38,23.81,28.13,429,429
2024-07-30 19:52:40,155.44,162.00,167.44,227.63,64.13,13.13,23.06,28.13,430,430
2024-07-30 19:53:10,153.94,158.25,166.88,227.81,63.56,13.50,23.63,27.38,431,431
2024-07-30 19:53:40,154.50,153.94,166.69,228.00,63.00,14.81,22.88,26.81,432,432
2024-07-30 19:54:10,153.19,152.25,167.06,228.56,62.44,14.06,21.94,25.88,433,433
2024-07-30 19:54:40,153.19,150.94,168.94,227.63,63.56,15.19,22.50,25.50,434,434
2024-07-30 19:55:10,150.94,152.44,169.13,227.81,62.81,14.44,22.88,25.88,435,435
2024-07-30 19:55:40,150.94,155.63,168.38,228.19,62.81,15.19,22.13,26.25,436,436
2024-07-30 19:56:10,150.56,157.50,168.94,228.19,63.19,14.81,23.44,27.38,437,437
2024-07-30 19:56:40,150.19,160.50,168.75,228.94,63.38,16.13,22.88,27.56,438,438
2024-07-30 19:57:10,149.63,162.56,166.88,229.31,62.06,14.06,24.00,28.13,439,439
2024-07-30 19:57:41,150.19,165.19,168.38,228.19,62.44,15.75,22.50,28.50,440,440
2024-07-30 19:58:11,150.94,166.50,168.75,229.13,63.19,13.88,23.63,27.94,441,441
2024-07-30 19:58:41,149.44,165.56,166.88,229.50,63.56,13.88,21.94,27.75,442,442
2024-07-30 19:59:11,151.13,167.06,169.13,229.13,63.75,13.88,23.63,27.56,443,443
2024-07-30 19:59:41,150.56,165.94,168.75,228.75,62.63,14.63,22.69,27.38,444,444
2024-07-30 20:00:11,150.94,165.19,167.06,228.38,62.44,15.56,23.06,27.19,445,445
2024-07-30 20:00:41,150.94,163.31,167.06,228.75,63.38,14.63,24.94,26.81,446,446
2024-07-30 20:01:11,150.56,164.63,168.94,227.81,64.50,15.56,22.69,26.06,447,447
2024-07-30 20:01:41,151.13,163.31,169.13,228.00,63.00,16.13,23.81,26.06,448,448
2024-07-30 20:02:11,151.31,161.25,169.31,228.00,64.31,15.38,22.69,25.50,449,449
2024-07-30 20:02:41,151.13,161.63,169.69,227.81,63.00,15.38,22.31,25.69,450,450
2024-07-30 20:03:11,150.75,160.13,168.94,227.63,62.63,15.94,22.88,25.50,451,451
2024-07-30 20:03:41,150.75,156.56,170.25,227.63,62.63,15.94,23.44,25.69,452,452
2024-07-30 20:04:11,151.13,156.94,171.00,228.38,62.81,18.00,22.13,25.50,453,453
2024-07-30 20:04:41,149.63,154.13,169.88,228.19,61.31,16.69,22.50,25.88,454,454
2024-07-30 20:05:11,151.31,155.44,169.88,228.19,62.63,15.75,22.69,26.06,455,455
2024-07-30 20:05:42,149.81,155.25,169.50,228.38,61.31,16.69,24.00,26.44,456,456
2024-07-30 20:06:12,149.25,155.25,170.06,227.81,61.13,15.38,23.44,27.19,457,457
2024-07-30 20:06:42,149.63,154.31,168.56,227.25,59.44,15.19,23.44,27.19,458,458
2024-07-30 20:07:12,150.94,154.88,166.31,227.63,61.88,14.81,22.50,27.56,459,459
2024-07-30 20:07:42,151.69,158.25,168.19,227.81,62.81,14.44,23.06,27.94,460,460
2024-07-30 20:08:12,151.69,158.06,166.31,227.44,60.00,14.44,23.06,28.13,461,461
2024-07-30 20:08:42,153.19,160.69,165.75,227.06,61.13,15.38,23.06,28.50,462,462
2024-07-30 20:09:12,151.50,162.00,166.50,226.88,61.13,14.63,22.31,28.69,463,463
2024-07-30 20:09:42,154.31,162.38,165.38,227.25,60.56,14.06,23.25,28.50,464,464
2024-07-30 20:10:12,152.63,161.81,165.38,227.06,61.69,14.44,23.81,28.50,465,465
2024-07-30 20:10:45,154.31,164.44,165.00,226.69,60.19,15.75,22.88,28.31,466,466
2024-07-30 20:11:12,152.81,163.50,164.06,226.50,63.38,13.88,24.00,27.94,467,467
2024-07-30 20:11:42,153.00,162.56,166.88,226.69,61.69,15.56,23.25,27.94,468,468
2024-07-30 20:12:12,155.44,162.00,165.56,226.50,62.25,14.06,22.88,27.19,469,469
2024-07-30 20:12:42,154.13,161.81,165.38,226.31,62.81,14.25,22.88,26.81,470,470
2024-07-30 20:13:12,157.13,159.94,165.00,226.31,64.13,14.44,22.88,26.63,471,471
2024-07-30 20:13:43,155.25,161.44,167.25,226.31,63.19,14.81,23.06,26.44,472,472
2024-07-30 20:14:13,156.00,160.50,166.13,226.13,64.31,14.63,23.06,26.63,473,473
2024-07-30 20:14:43,154.88,160.50,164.25,225.75,63.38,14.44,23.25,27.75,474,474
2024-07-30 20:15:13,155.63,161.63,166.50,226.69,61.31,14.44,22.13,27.75,475,475
2024-07-30 20:15:43,155.44,163.69,165.38,227.25,63.56,14.44,21.75,28.31,476,476
2024-07-30 20:16:13,156.00,162.56,164.63,226.13,61.69,15.56,22.31,28.50,477,477
2024-07-30 20:16:43,155.25,161.25,166.88,227.06,61.50,14.63,23.44,28.31,478,478
2024-07-30 20:17:13,156.38,159.19,166.69,227.63,61.13,15.38,22.69,27.38,479,479
2024-07-30 20:17:43,156.56,156.38,165.94,226.69,60.38,15.56,22.31,27.19,480,480
2024-07-30 20:18:13,156.00,155.06,166.88,227.25,61.50,14.81,22.31,25.88,481,481
2024-07-30 20:18:43,153.75,154.31,168.00,227.25,60.00,14.44,22.69,25.50,482,482
2024-07-30 20:19:13,152.44,151.50,170.44,227.81,60.56,15.75,23.44,25.88,483,483
2024-07-30 20:19:43,151.69,153.94,168.94,228.19,60.56,15.94,23.06,26.44,484,484
2024-07-30 20:20:13,151.13,154.88,169.13,227.63,63.19,15.00,23.25,26.63,485,485
2024-07-30 20:20:43,150.75,158.44,168.00,228.00,61.88,14.25,21.75,27.94,486,486
2024-07-30 20:21:13,150.38,162.75,169.13,228.56,61.13,14.81,23.06,28.13,487,487
2024-07-30 20:21:43,149.63,162.38,167.25,228.56,61.50,14.06,22.50,28.31,488,488
2024-07-30 20:22:13,152.06,164.06,167.44,227.81,61.31,14.25,23.06,28.31,489,489
2024-07-30 20:22:43,150.94,163.88,166.69,228.94,60.94,14.44,23.06,28.13,490,490
2024-07-30 20:23:13,150.94,163.69,166.69,228.94,61.50,16.13,22.31,27.94,491,491
2024-07-30 20:23:44,150.75,166.31,168.75,228.94,63.56,15.19,23.25,27.94,492,492
2024-07-30 20:24:14,149.25,164.81,168.19,228.56,63.00,15.38,22.69,27.75,493,493
2024-07-30 20:24:44,149.44,164.81,167.44,228.38,62.44,14.25,21.56,26.81,494,494
2024-07-30 20:25:14,147.38,162.00,167.25,227.81,64.13,14.25,24.00,27.00,495,495
2024-07-30 20:25:44,149.06,161.25,170.44,228.00,62.44,15.56,23.44,26.44,496,496
2024-07-30 20:26:14,148.50,159.75,168.19,228.75,61.88,14.63,23.06,26.06,497,497
2024-07-30 20:26:44,148.88,160.50,168.38,228.00,62.25,15.94,22.31,26.06,498,498
2024-07-30 20:27:14,149.81,158.44,170.44,228.19,62.63,16.13,22.69,25.88,499,499
2024-07-30 20:27:44,148.69,155.63,171.38,228.19,62.06,16.50,23.44,25.88,500,500
2024-07-30 20:28:14,150.00,153.19,170.25,228.38,61.88,16.13,24.19,25.69,501,501
2024-07-30 20:28:44,149.25,153.00,168.75,227.81,63.19,16.88,22.69,25.50,502,502
2024-07-30 20:29:14,148.69,152.44,170.81,227.81,60.75,15.94,22.50,25.88,503,503
2024-07-30 20:29:44,149.44,153.00,169.31,228.00,59.63,15.94,23.44,26.44,504,504
2024-07-30 20:30:14,149.81,154.13,167.81,227.63,60.38,14.25,21.94,26.44,505,505
2024-07-30 20:30:44,148.50,151.13,169.13,227.25,60.94,16.31,23.44,27.00,506,506
2024-07-30 20:31:14,148.13,153.38,169.31,227.44,59.44,14.63,22.88,27.19,507,507
2024-07-30 20:31:45,150.38,152.06,168.00,227.63,60.38,16.88,21.56,27.94,508,508
2024-07-30 20:32:15,149.25,155.06,166.69,227.63,60.75,15.00,22.13,28.31,509,509
2024-07-30 20:32:45,149.63,157.31,165.94,228.00,61.88,14.63,21.94,28.31,510,510
2024-07-30 20:33:15,151.69,157.69,164.63,227.63,62.63,16.31,22.69,28.50,511,511
2024-07-30 20:33:45,150.94,158.63,164.44,226.88,61.50,15.00,22.69,29.06,512,512
2024-07-30 20:34:15,152.44,160.50,165.56,226.13,61.69,13.31,24.00,28.31,513,513
2024-07-30 20:34:45,151.31,160.13,165.19,226.13,60.38,14.06,22.88,28.50,514,514
2024-07-30 20:35:15,151.69,162.38,164.81,226.13,60.94,15.75,22.31,28.50,515,515
2024-07-30 20:35:45,154.31,160.88,162.94,225.75,61.31,15.75,22.69,27.94,516,516
2024-07-30 20:36:15,154.13,162.00,163.31,225.38,62.25,15.19,22.50,27.38,517,517
2024-07-30 20:36:45,157.69,160.88,166.88,226.13,63.00,13.88,22.50,27.56,518,518
2024-07-30 20:37:15,154.88,159.56,164.81,226.88,62.81,15.94,21.56,26.81,519,519
2024-07-30 20:37:45,156.94,160.50,166.31,226.69,65.81,15.19,23.44,26.44,520,520
2024-07-30 20:38:15,158.06,159.00,166.31,226.13,61.50,16.88,23.44,26.63,521,521
2024-07-30 20:38:45,158.25,161.63,165.00,225.75,60.56,15.75,22.50,27.38,522,522
2024-07-30 20:39:15,155.25,162.00,164.81,225.56,60.75,15.75,22.88,27.56,523,523
2024-07-30 20:39:45,157.88,164.25,167.44,225.56,62.06,14.25,22.13,28.13,524,524
2024-07-30 20:40:15,156.75,164.06,164.63,225.38,60.56,15.00,23.06,28.69,525,525
2024-07-30 20:40:46,157.13,163.50,165.75,226.13,62.44,15.00,21.94,28.50,526,526
2024-07-30 20:41:16,156.94,161.63,163.88,226.13,59.81,14.63,22.50,27.75,527,527
2024-07-30 20:41:46,156.19,158.25,165.38,225.94,58.69,15.38,24.75,27.38,528,528
2024-07-30 20:42:16,158.63,156.75,166.50,226.50,58.31,15.94,22.13,26.25,529,529
2024-07-30 20:42:46,156.19,153.75,165.94,226.13,58.88,15.19,22.31,25.69,530,530
2024-07-30 20:43:16,152.63,151.88,167.63,226.88,59.44,15.00,24.00,25.31,531,531
2024-07-30 20:43:46,154.88,154.13,167.63,226.31,60.38,17.25,24.38,25.69,532,532
2024-07-30 20:44:16,152.44,153.94,168.56,227.06,59.25,15.00,24.00,26.63,533,533
2024-07-30 20:44:46,151.50,156.38,168.00,227.25,61.69,17.63,24.00,27.56,534,534
2024-07-30 20:45:16,150.56,159.75,168.00,227.81,60.56,15.19,22.50,27.94,535,535
2024-07-30 20:45:46,148.50,162.00,168.00,228.00,60.75,15.75,23.63,28.31,536,536
2024-07-30 20:46:16,149.44,161.81,168.00,228.56,58.88,14.81,22.31,28.31,537,537
2024-07-30 20:46:46,148.50,163.13,165.38,229.13,60.56,14.81,21.94,28.31,538,538
2024-07-30 20:47:16,148.50,162.94,168.38,229.31,62.81,14.44,22.31,28.31,539,539
2024-07-30 20:47:46,150.94,166.50,167.06,229.50,60.38,14.81,22.31,28.50,540,540
2024-07-30 20:48:17,149.44,165.38,167.44,229.13,61.88,15.56,22.31,27.75,541,541
2024-07-30 20:48:47,149.06,162.94,166.88,228.38,61.69,15.56,22.31,27.38,542,542
2024-07-30 20:49:17,149.06,162.75,168.19,228.94,62.25,14.63,23.06,27.00,543,543
2024-07-30 20:49:47,150.56,160.88,168.19,228.38,60.75,15.38,23.06,26.63,544,544
2024-07-30 20:50:17,149.81,159.56,170.44,228.56,61.88,15.56,23.06,26.06,545,545
2024-07-30 20:50:47,150.94,160.88,172.13,228.38,61.31,16.31,21.19,25.88,546,546
2024-07-30 20:51:17,150.38,158.25,170.44,228.00,61.50,15.56,22.31,26.06,547,547
2024-07-30 20:51:47,150.00,157.31,172.31,227.81,62.44,16.13,23.44,25.88,548,548
2024-07-30 20:52:17,150.19,156.19,170.44,228.19,61.69,14.81,22.50,25.31,549,549
2024-07-30 20:52:47,148.50,153.38,169.88,228.19,61.88,16.50,24.75,25.69,550,550
2024-07-30 20:53:17,148.88,154.50,169.31,228.38,61.13,16.13,22.13,25.88,551,551
2024-07-30 20:53:47,150.56,153.19,171.56,228.56,60.94,15.94,23.44,26.44,552,552
2024-07-30 20:54:17,150.38,153.38,169.31,228.38,61.31,15.38,21.94,26.44,553,553
2024-07-30 20:54:47,148.50,151.50,169.13,228.00,59.81,15.38,22.50,26.44,554,554
2024-07-30 20:55:17,149.44,153.00,169.31,228.00,61.13,14.25,23.06,27.00,555,555
2024-07-30 20:55:47,150.19,153.94,169.50,227.63,60.00,14.63,23.25,27.19,556,556
2024-07-30 20:56:17,153.19,156.19,168.75,228.38,60.94,14.44,21.94,27.94,557,557
2024-07-30 20:56:48,152.81,156.38,169.88,227.81,60.19,15.75,23.81,28.13,558,558
2024-07-30 20:57:18,152.81,157.69,166.31,227.44,60.19,14.63,23.25,28.31,559,559
2024-07-30 20:57:48,152.06,157.88,166.88,227.44,60.00,14.44,22.31,28.50,560,560
2024-07-30 20:58:18,152.25,160.69,166.50,227.25,60.19,14.44,22.50,28.69,561,561
2024-07-30 20:58:48,155.06,164.06,166.69,227.06,59.63,14.63,22.31,28.50,562,562
2024-07-30 20:59:18,156.19,164.81,165.94,227.44,60.00,14.63,24.94,28.69,563,563
2024-07-30 20:59:48,155.63,164.25,164.44,227.25,61.31,15.00,22.88,28.31,564,564
2024-07-30 21:00:18,159.38,163.50,166.13,226.88,60.56,14.63,22.50,27.94,565,565
2024-07-30 21:00:48,156.00,165.19,164.81,226.50,60.56,15.19,22.31,27.94,566,566
2024-07-30 21:01:18,158.06,163.31,166.13,226.69,61.13,15.38,22.31,27.00,567,567
2024-07-30 21:01:48,156.75,162.56,166.69,226.31,61.13,14.06,22.50,27.00,568,568
2024-07-30 21:02:18,157.88,160.69,165.75,227.06,62.06,17.25,23.25,26.81,569,569
2024-07-30 21:02:48,156.75,162.00,167.44,226.31,61.88,15.00,21.56,27.19,570,570
2024-07-30 21:03:18,157.31,161.63,168.56,226.31,62.63,15.38,22.69,27.75,571,571
2024-07-30 21:03:48,157.50,162.56,165.38,227.25,60.75,15.94,23.06,28.50,572,572
2024-07-30 21:04:19,156.94,163.69,165.19,226.88,59.81,14.63,24.19,28.69,573,573
2024-07-30 21:04:49,159.56,162.94,165.94,226.88,59.63,15.00,23.25,28.50,574,574
2024-07-30 21:05:19,157.31,162.00,167.25,227.25,59.06,14.63,22.31,28.31,575,575
2024-07-30 21:05:49,156.75,160.13,166.31,227.25,59.25,14.81,23.06,27.56,576,576
2024-07-30 21:06:19,155.63,155.44,167.06,227.25,58.88,15.75,21.75,27.00,577,577
2024-07-30 21:06:49,155.25,155.06,167.81,227.44,59.63,15.56,22.69,25.88,578,578
2024-07-30 21:07:19,155.25,151.88,168.19,227.44,59.63,16.31,22.31,25.50,579,579
2024-07-30 21:07:49,154.50,151.50,169.50,228.38,58.50,16.31,22.88,25.31,580,580
2024-07-30 21:08:19,153.19,152.63,169.50,227.81,61.31,16.13,21.94,26.06,581,581
2024-07-30 21:08:49,152.81,154.88,170.25,228.00,58.69,15.75,22.50,27.00,582,582
2024-07-30 21:09:19,153.38,159.75,169.31,228.19,59.81,17.44,21.75,27.94,583,583
2024-07-30 21:09:49,152.63,163.50,168.00,228.75,60.19,15.94,23.44,28.13,584,584
2024-07-30 21:10:19,153.38,164.44,167.63,228.56,58.88,14.25,23.06,27.94,585,585
2024-07-30 21:10:49,152.63,164.63,168.00,228.19,58.13,14.81,22.31,28.31,586,586
2024-07-30 21:11:19,151.69,165.00,169.13,228.38,59.44,16.31,22.13,28.13,587,587
2024-07-30 21:11:49,154.88,166.31,167.63,228.19,60.75,14.25,21.75,27.56,588,588
2024-07-30 21:12:19,153.00,163.69,168.00,228.75,60.19,14.81,22.31,27.00,589,589
2024-07-30 21:12:50,152.44,163.50,169.31,228.38,61.69,15.94,22.13,27.00,590,590
2024-07-30 21:13:20,152.63,164.81,169.31,227.81,58.88,14.06,22.31,26.25,591,591
2024-07-30 21:13:50,153.00,162.75,169.13,227.63,58.69,15.38,24.38,26.25,592,592
2024-07-30 21:14:20,152.44,160.31,171.00,228.38,60.75,15.75,21.94,25.50,593,593
2024-07-30 21:14:50,153.19,160.88,169.50,227.81,61.50,15.19,22.31,25.88,594,594
