timestamp,X1,X2,Y1,Y2,D1,D2,Z1,Z2,id
2024-07-28 00:18:54,49.69,169.69,166.88,229.69,68.81,14.44,24.00,26.81,38
2024-07-28 00:19:24,61.69,173.06,167.06,229.69,68.25,14.06,24.38,27.00,39
2024-07-28 00:19:54,59.81,174.75,167.25,230.44,69.56,13.88,24.75,27.38,40
2024-07-28 00:20:24,57.38,175.88,165.00,230.81,70.13,15.00,24.19,27.94,41
2024-07-28 00:20:54,53.44,176.25,165.94,229.69,70.50,13.69,23.25,28.31,42
2024-07-28 00:21:24,57.19,177.94,165.00,229.69,71.25,13.88,24.00,28.69,43
2024-07-28 00:21:54,64.31,179.63,166.31,229.13,71.06,14.25,22.88,29.06,44
2024-07-28 00:22:24,60.38,177.00,166.88,229.31,71.63,14.81,23.06,29.44,45
2024-07-28 00:22:54,57.00,175.88,167.44,229.50,70.69,14.06,23.81,29.63,46
2024-07-28 00:23:24,50.44,174.56,166.69,229.50,70.88,13.69,23.81,29.44,47
2024-07-28 00:23:54,44.63,175.88,166.69,230.06,71.63,14.25,23.44,29.44,48
2024-07-28 00:24:24,52.31,176.44,165.94,230.25,70.88,14.81,23.63,29.06,49
2024-07-28 00:24:55,71.81,176.81,166.31,230.25,71.25,14.25,24.19,28.13,50
2024-07-28 00:25:25,60.19,175.69,166.13,230.44,69.94,14.81,23.81,26.63,51
2024-07-28 00:25:55,61.69,173.81,167.44,230.81,69.75,15.19,23.44,26.25,52
2024-07-28 00:26:25,73.13,171.38,168.38,230.81,69.75,14.81,23.81,27.00,53
2024-07-28 00:26:55,74.44,166.69,169.31,231.75,69.00,14.81,22.50,28.50,54
2024-07-28 00:27:25,64.31,164.44,171.94,232.13,68.06,17.06,23.44,29.44,55
2024-07-28 00:27:55,71.06,165.00,170.63,231.75,70.50,15.00,22.69,29.44,56
2024-07-28 00:28:25,61.50,171.19,168.94,231.56,71.63,14.81,23.81,28.50,57
2024-07-28 00:28:55,58.31,172.50,170.44,232.50,71.81,15.00,22.69,27.94,58
2024-07-28 00:29:25,52.31,174.75,169.31,232.13,71.44,14.63,23.63,27.94,59
2024-07-28 00:29:55,53.81,174.94,169.13,231.75,72.56,14.44,24.00,28.13,60
2024-07-28 00:30:25,62.25,176.44,167.63,231.56,71.63,13.88,23.06,28.50,61
2024-07-28 00:30:55,69.75,176.25,168.94,231.19,73.88,14.63,23.81,28.88,62
2024-07-28 00:31:25,48.00,175.31,168.75,230.25,72.94,14.25,24.00,29.44,63
2024-07-28 00:31:55,57.75,176.06,170.06,230.25,71.63,14.06,23.06,29.44,64
2024-07-28 00:32:25,66.19,172.88,169.31,230.25,73.69,14.06,24.56,29.44,65
2024-07-28 00:32:55,83.63,172.69,170.81,229.69,73.13,14.81,22.88,29.25,66
2024-07-28 00:33:25,64.69,171.19,169.69,230.44,71.81,14.06,23.06,29.06,67
2024-07-28 00:33:55,73.31,169.13,169.31,229.88,72.00,15.19,23.63,28.50,68
2024-07-28 00:34:25,66.19,167.81,171.00,231.00,71.25,15.75,22.50,28.13,69
2024-07-28 00:34:55,52.31,167.25,170.81,230.63,70.88,15.56,22.13,27.38,70
2024-07-28 00:35:25,50.25,165.19,169.88,231.38,71.25,13.88,24.00,27.19,71
2024-07-28 00:35:55,66.75,165.38,168.75,230.81,70.13,14.44,24.19,26.81,72
2024-07-28 00:36:26,75.38,165.19,168.00,230.63,70.69,13.69,23.63,26.44,73
2024-07-28 00:36:56,62.81,165.56,168.56,230.25,70.69,15.19,24.00,26.44,74
2024-07-28 00:37:26,51.94,167.63,166.69,231.00,69.94,14.06,23.44,26.25,75
2024-07-28 00:37:56,90.56,168.00,166.88,229.88,71.81,13.88,24.94,26.25,76
2024-07-28 00:38:26,61.69,169.69,167.63,230.06,70.88,14.44,24.19,26.63,77
2024-07-28 00:38:56,55.13,170.44,165.94,229.88,70.31,14.63,24.38,26.81,78
2024-07-28 00:39:26,62.81,174.56,165.00,230.81,72.19,13.69,23.44,27.38,79
2024-07-28 00:39:56,64.69,175.50,165.19,229.69,70.31,13.31,22.69,27.75,80
2024-07-28 00:40:26,61.31,175.13,164.63,229.31,71.44,15.94,24.00,28.13,81
2024-07-28 00:40:56,57.00,176.81,166.13,229.31,72.38,13.31,25.69,28.69,82
2024-07-28 00:41:26,39.94,176.63,166.13,229.31,72.19,14.06,23.63,29.06,83
2024-07-28 00:41:56,55.69,177.75,164.44,228.94,71.81,14.81,23.63,29.25,84
2024-07-28 00:42:26,67.69,175.50,165.56,230.25,72.19,13.69,24.38,29.44,85
2024-07-28 00:42:56,65.25,175.31,168.00,229.50,71.81,15.38,24.00,29.44,86
2024-07-28 00:43:26,45.38,175.13,166.50,229.13,72.75,15.19,23.81,29.44,87
2024-07-28 00:43:56,63.00,177.38,166.50,229.13,72.00,13.88,23.25,28.69,88
2024-07-28 00:44:26,52.31,175.50,166.13,229.88,71.63,14.44,26.63,27.56,89
2024-07-28 00:44:56,55.31,174.56,165.38,229.50,71.44,14.44,23.44,26.44,90
2024-07-28 00:45:26,49.13,171.75,166.88,230.44,70.13,15.00,23.06,26.63,91
2024-07-28 00:45:56,52.13,167.25,169.13,230.63,68.81,13.69,23.06,28.13,92
2024-07-28 00:46:26,59.06,163.50,171.38,230.44,68.63,14.81,23.06,29.06,93
2024-07-28 00:46:56,57.94,164.25,170.63,231.19,69.94,14.63,22.88,29.44,94
2024-07-28 00:47:27,67.88,165.56,171.94,231.38,71.25,14.44,23.63,29.06,95
2024-07-28 00:47:57,60.00,172.31,171.56,232.50,71.63,14.25,23.81,27.94,96
2024-07-28 00:48:27,42.19,174.75,168.00,230.63,71.81,14.06,23.25,27.38,97
2024-07-28 00:48:57,50.44,175.13,171.00,232.13,73.13,15.00,23.25,27.75,98
2024-07-28 00:49:27,65.63,176.44,167.25,231.56,72.19,14.81,23.81,27.75,99
2024-07-28 00:49:57,58.13,176.63,168.56,231.56,71.81,13.88,23.06,28.31,100
2024-07-28 00:50:27,79.13,175.88,168.75,231.19,73.69,14.25,25.69,28.88,101
2024-07-28 00:50:57,65.81,176.44,169.69,231.38,72.75,14.44,24.00,29.25,102
2024-07-28 00:51:27,80.63,176.25,168.75,230.63,72.19,13.69,22.50,29.63,103
2024-07-28 00:51:57,60.19,174.00,170.06,230.44,72.19,14.81,22.69,29.63,104
2024-07-28 00:52:27,57.00,172.69,169.50,229.88,71.81,15.19,22.88,29.25,105
2024-07-28 00:52:57,62.63,171.38,170.25,229.88,73.88,13.88,23.63,29.25,106
2024-07-28 00:53:27,72.75,168.94,170.81,230.06,72.75,14.44,23.06,28.69,107
2024-07-28 00:53:57,65.63,168.38,169.69,229.50,72.00,14.63,23.63,28.31,108
2024-07-28 00:54:27,54.19,166.31,169.88,230.63,73.31,15.75,23.06,27.75,109
2024-07-28 00:54:57,49.31,164.81,167.44,230.44,71.06,14.81,23.06,27.38,110
2024-07-28 00:55:27,57.00,166.88,168.75,229.69,71.25,16.88,23.63,26.81,111
2024-07-28 00:55:57,34.88,163.69,167.81,230.25,70.69,14.63,23.81,26.63,112
2024-07-28 00:56:27,30.38,164.06,166.69,230.06,70.31,14.44,24.56,26.25,113
2024-07-28 00:56:57,43.50,166.69,166.69,230.63,70.50,13.69,22.50,26.06,114
2024-07-28 00:57:28,29.44,165.56,166.31,230.06,71.44,14.25,22.69,26.25,115
2024-07-28 00:57:58,27.38,168.19,167.63,230.63,71.25,15.56,24.38,26.25,116
2024-07-28 00:58:28,31.13,169.88,167.06,229.50,70.13,14.06,23.63,26.63,117
2024-07-28 00:58:58,26.25,172.50,165.94,229.13,70.50,14.63,23.06,26.81,118
2024-07-28 00:59:28,37.88,173.44,165.38,229.69,73.50,14.44,22.88,27.38,119
2024-07-28 00:59:58,38.25,174.75,165.19,228.94,72.56,14.25,23.63,27.75,120
2024-07-28 01:00:28,26.06,177.19,164.63,228.56,72.56,14.63,23.25,28.31,121
2024-07-28 01:00:58,36.94,175.69,165.38,228.38,71.81,14.44,24.38,28.69,122
2024-07-28 01:01:28,25.88,177.00,164.81,228.19,72.38,13.13,23.25,29.06,123
2024-07-28 01:01:58,22.69,176.81,165.38,227.63,72.56,14.44,24.19,29.25,124
2024-07-28 01:02:28,16.88,176.63,166.50,229.50,72.56,15.00,24.94,29.06,125
2024-07-28 01:02:58,35.06,176.25,164.63,229.50,72.56,13.88,24.19,29.06,126
2024-07-28 01:03:28,43.50,175.69,165.56,229.88,72.19,13.88,23.44,28.13,127
2024-07-28 01:03:58,12.00,174.00,165.94,230.44,72.38,14.25,22.88,26.81,128
2024-07-28 01:04:28,60.00,174.38,166.50,230.81,72.00,13.50,22.50,26.06,129
2024-07-28 01:04:58,22.50,168.94,166.88,230.63,69.94,14.06,23.06,26.63,130
2024-07-28 01:05:28,46.69,165.75,169.88,231.19,73.13,14.25,22.31,28.31,131
2024-07-28 01:05:58,23.63,162.38,171.75,231.75,70.13,13.69,24.00,29.06,132
2024-07-28 01:06:28,45.38,163.50,171.00,231.38,70.50,15.00,24.75,29.25,133
2024-07-28 01:06:58,24.56,168.38,168.75,230.81,72.75,14.44,23.25,28.69,134
2024-07-28 01:07:28,36.94,172.50,167.63,230.25,71.06,14.44,23.44,27.38,135
2024-07-28 01:07:59,16.13,174.94,169.50,231.56,72.19,13.88,23.06,27.00,136
2024-07-28 01:08:29,20.81,176.44,168.19,231.19,72.00,13.31,23.63,27.19,137
2024-07-28 01:08:59,35.25,178.13,168.00,231.75,71.81,14.06,24.38,27.38,138
2024-07-28 01:09:29,32.25,177.75,168.19,231.94,73.13,13.31,24.38,27.94,139
2024-07-28 01:09:59,23.81,176.25,167.25,231.94,72.75,12.75,23.06,28.50,140
2024-07-28 01:10:29,15.19,176.81,169.50,230.63,72.56,13.31,23.25,29.06,141
2024-07-28 01:10:59,7.50,177.75,168.56,230.81,73.31,13.31,23.06,29.25,142
2024-07-28 01:11:29,18.94,175.69,170.44,230.63,73.88,15.75,23.81,29.44,143
2024-07-28 01:11:59,13.69,173.25,168.38,229.88,73.50,14.63,23.06,29.44,144
2024-07-28 01:12:29,40.88,172.13,169.50,230.44,73.50,14.06,22.88,29.06,145
2024-07-28 01:12:59,21.38,171.75,168.94,229.50,73.88,13.69,23.81,28.69,146
2024-07-28 01:13:29,48.38,168.75,169.88,231.38,72.56,14.25,24.38,28.31,147
2024-07-28 01:13:59,39.19,168.38,170.81,230.06,72.19,16.13,22.88,27.75,148
2024-07-28 01:14:29,41.63,167.44,170.25,231.00,72.75,14.25,22.88,27.38,149
2024-07-28 01:14:59,16.69,165.19,169.31,231.00,74.44,15.56,22.88,27.00,150
2024-07-28 01:15:29,17.25,164.81,169.13,230.63,73.69,14.25,23.44,26.63,151
2024-07-28 01:15:59,41.63,164.81,169.69,231.19,71.63,13.88,23.63,26.25,152
2024-07-28 01:16:29,28.88,163.31,169.13,231.38,72.56,13.88,24.56,26.06,153
2024-07-28 01:16:59,12.00,165.38,167.06,230.44,71.63,14.06,24.00,26.25,154
2024-07-28 01:17:29,20.06,166.69,167.06,230.44,72.56,13.69,22.88,26.25,155
2024-07-28 01:17:59,28.69,169.31,165.94,229.88,72.19,13.69,24.38,26.44,156
2024-07-28 01:18:29,33.38,170.44,165.19,230.06,73.13,13.69,23.44,26.81,157
2024-07-28 01:18:59,33.56,174.56,164.63,229.69,70.88,12.56,23.25,27.38,158
2024-07-28 01:19:29,21.19,173.81,165.94,229.50,73.88,14.06,24.38,27.94,159
2024-07-28 01:20:00,40.88,177.19,165.00,229.69,73.13,14.44,23.06,28.31,160
2024-07-28 01:20:30,47.81,176.06,164.25,229.31,73.13,14.25,23.25,28.69,161
2024-07-28 01:21:00,31.13,176.25,166.31,228.75,74.25,13.13,24.38,28.88,162
2024-07-28 01:21:30,33.00,176.25,166.31,229.13,74.25,14.06,23.81,29.06,163
2024-07-28 01:22:00,45.00,176.63,166.31,228.75,75.38,13.69,24.56,29.25,164
2024-07-28 01:22:30,34.69,174.00,165.94,229.50,76.50,14.06,24.00,29.25,165
2024-07-28 01:23:00,28.69,174.19,166.69,229.88,75.00,14.44,23.81,29.06,166
2024-07-28 01:23:30,28.50,176.06,167.44,230.63,75.00,13.88,23.63,28.50,167
2024-07-28 01:24:00,28.69,174.19,165.00,229.88,75.38,12.56,23.25,27.00,168
2024-07-28 01:24:30,19.50,172.50,165.56,230.81,72.00,12.38,24.00,26.06,169
2024-07-28 01:25:00,10.31,169.31,166.88,231.38,71.81,13.31,22.69,26.44,170
2024-07-28 01:25:30,44.44,165.00,170.06,231.56,72.19,13.50,24.19,27.75,171
2024-07-28 01:26:00,42.00,162.19,170.81,231.38,72.19,13.50,22.50,29.06,172
2024-07-28 01:26:30,15.19,162.56,172.31,232.31,73.13,14.06,24.19,29.25,173
2024-07-28 01:27:00,47.63,168.19,172.69,231.75,72.56,13.13,23.81,28.88,174
2024-07-28 01:27:30,53.63,170.25,170.63,232.13,74.25,14.06,23.81,28.13,175
2024-07-28 01:28:00,8.25,171.19,171.00,231.56,75.00,16.13,22.88,28.13,176
2024-07-28 01:28:30,36.38,174.38,168.94,232.13,74.63,12.00,22.88,28.13,177
2024-07-28 01:29:00,59.25,175.31,167.81,231.19,75.56,13.31,22.88,28.31,178
2024-07-28 01:29:30,57.00,175.13,169.88,231.75,75.00,13.13,24.56,28.69,179
2024-07-28 01:30:01,56.06,175.50,168.56,231.94,76.13,13.31,23.25,29.06,180
2024-07-28 01:30:31,49.50,174.38,168.94,231.94,76.31,15.19,22.88,29.44,181
2024-07-28 01:31:01,50.44,172.50,168.94,231.00,75.94,14.25,23.25,29.44,182
2024-07-28 01:31:31,36.38,172.50,168.94,230.63,76.50,12.56,24.56,29.25,183
2024-07-28 01:32:01,40.31,170.44,170.25,230.44,76.31,14.06,23.63,29.06,184
2024-07-28 01:32:31,28.31,170.44,169.69,230.63,75.56,14.25,23.06,28.69,185
2024-07-28 01:33:01,34.69,168.38,169.50,230.63,76.13,13.88,22.88,28.13,186
2024-07-28 01:33:31,35.81,166.50,169.69,231.00,75.19,13.69,24.00,27.75,187
2024-07-28 01:34:01,31.50,165.56,169.31,231.00,75.56,14.06,23.63,27.19,188
2024-07-28 01:34:31,25.31,165.19,168.38,231.38,75.75,14.44,22.69,26.81,189
2024-07-28 01:35:01,23.06,164.44,170.63,231.00,73.88,13.50,24.38,26.44,190
2024-07-28 01:35:31,38.44,165.75,167.81,230.25,72.75,13.69,23.81,26.25,191
2024-07-28 01:36:01,13.88,164.63,167.81,229.69,72.75,12.38,23.06,26.06,192
2024-07-28 01:36:31,46.88,167.06,166.50,229.88,72.94,12.19,24.56,26.25,193
2024-07-28 01:37:01,33.00,167.44,166.31,230.06,74.06,13.31,23.25,26.44,194
2024-07-28 01:37:31,21.00,169.13,167.25,230.44,72.94,12.94,23.44,26.44,195
2024-07-28 01:38:01,32.63,170.25,165.19,229.50,72.38,13.69,23.44,27.00,196
2024-07-28 01:38:31,8.44,171.38,167.06,229.88,73.69,12.94,23.25,27.19,197
2024-07-28 01:39:01,27.38,172.50,165.00,230.06,73.88,14.06,23.81,27.75,198
2024-07-28 01:39:31,22.88,174.56,166.50,228.94,72.94,13.13,23.25,28.13,199
2024-07-28 01:40:01,39.94,175.31,164.25,229.31,73.50,12.94,23.63,28.50,200
2024-07-28 01:40:31,64.50,175.31,165.19,228.38,75.19,12.19,23.81,29.06,201
2024-07-28 01:41:02,38.81,175.69,164.81,228.75,74.63,13.13,23.25,29.25,202
2024-07-28 01:41:32,30.94,174.94,166.88,229.69,76.69,14.06,23.63,29.25,203
2024-07-28 01:42:02,49.31,173.44,166.88,229.88,75.00,14.06,22.50,29.44,204
2024-07-28 01:42:32,34.88,174.00,167.06,230.25,75.75,13.50,23.81,29.25,205
2024-07-28 01:43:02,3.56,175.31,165.94,230.63,75.56,13.88,23.63,28.88,206
2024-07-28 01:43:32,53.06,175.13,168.38,230.63,74.25,13.88,24.56,27.94,207
2024-07-28 01:44:02,17.81,173.44,165.75,230.06,73.69,13.50,24.00,26.44,208
2024-07-28 01:44:32,49.13,171.19,167.44,230.44,73.50,12.56,23.25,26.06,209
2024-07-28 01:45:02,10.31,166.69,168.56,231.56,72.56,13.69,23.44,27.00,210
2024-07-28 01:45:32,29.63,163.69,170.25,231.94,72.00,14.25,22.88,28.31,211
2024-07-28 01:46:02,26.06,160.88,172.13,231.75,71.63,13.69,23.63,29.25,212
2024-07-28 01:46:32,11.63,165.94,171.38,231.75,73.31,14.63,22.13,28.88,213
2024-07-28 01:47:02,24.56,168.56,172.50,232.31,73.13,13.88,23.25,27.94,214
2024-07-28 01:47:32,36.94,171.56,170.63,231.94,75.38,12.94,23.06,26.81,215
2024-07-28 01:48:02,41.06,175.31,168.19,232.88,73.88,13.69,22.88,26.44,216
2024-07-28 01:48:32,36.00,175.31,167.63,232.13,73.31,13.69,22.69,26.63,217
2024-07-28 01:49:02,61.31,175.69,167.44,233.06,74.63,12.94,23.25,26.63,218
2024-07-28 01:49:32,51.19,176.25,168.00,232.31,74.44,13.13,22.69,27.19,219
2024-07-28 01:50:02,33.56,175.50,167.25,231.38,74.06,13.13,22.69,27.56,220
2024-07-28 01:50:32,27.56,177.19,166.69,230.63,74.44,13.50,23.06,27.94,221
2024-07-28 01:51:02,41.63,177.19,167.63,231.19,75.75,13.88,22.69,28.69,222
2024-07-28 01:51:32,28.13,176.63,167.44,230.25,75.00,12.56,23.25,28.88,223
2024-07-28 01:52:02,29.25,176.06,167.44,229.50,75.56,14.25,22.69,29.25,224
2024-07-28 01:52:32,33.00,175.31,167.63,229.50,74.81,13.13,23.25,29.44,225
2024-07-28 01:53:03,46.13,174.94,168.38,229.88,75.56,13.31,23.81,29.44,226
2024-07-28 01:53:33,90.38,173.81,168.56,230.06,75.19,14.25,22.88,29.25,227
2024-07-28 01:54:03,87.00,171.75,170.81,231.00,76.13,12.75,22.88,28.88,228
2024-07-28 01:54:33,84.19,170.81,170.06,231.56,75.38,14.25,22.88,28.50,229
2024-07-28 01:55:03,69.94,167.63,170.81,230.63,76.13,12.94,23.44,27.94,230
2024-07-28 01:55:33,65.06,166.88,169.31,231.00,74.81,14.44,23.44,27.56,231
2024-07-28 01:56:03,58.69,165.19,170.06,230.81,74.44,13.88,23.25,27.00,232
2024-07-28 01:56:33,71.25,165.00,168.75,230.81,73.13,14.44,22.13,26.81,233
2024-07-28 01:57:03,70.13,165.94,169.13,230.44,73.88,13.69,24.75,26.25,234
2024-07-28 01:57:33,48.75,163.50,166.88,229.88,73.13,12.75,23.06,26.25,235
2024-07-28 01:58:03,50.06,165.38,166.50,230.44,73.31,14.25,23.63,26.25,236
2024-07-28 01:58:33,51.75,167.25,166.50,228.94,72.75,13.31,24.00,26.44,237
2024-07-28 01:59:03,51.75,166.88,165.00,228.94,74.44,13.13,25.13,26.44,238
2024-07-28 01:59:33,48.38,170.06,166.69,230.25,74.63,12.38,25.31,26.63,239
2024-07-28 02:00:03,43.88,170.44,165.56,230.25,73.88,13.13,24.56,27.19,240
2024-07-28 02:00:33,52.13,172.50,163.88,229.50,73.69,12.38,23.44,27.75,241
2024-07-28 02:01:03,44.63,175.88,164.81,230.06,74.44,14.25,24.56,28.13,242
2024-07-28 02:01:33,57.19,175.31,164.06,228.19,76.88,12.75,23.44,28.50,243
2024-07-28 02:02:03,60.38,176.25,165.38,229.13,75.19,13.13,22.88,28.88,244
2024-07-28 02:02:33,62.81,174.19,164.06,228.38,76.69,13.88,24.75,29.25,245
2024-07-28 02:03:04,74.44,174.56,164.44,228.19,76.13,12.38,23.63,29.44,246
2024-07-28 02:03:34,56.25,176.63,165.00,228.38,77.25,13.50,22.50,29.25,247
2024-07-28 02:04:04,58.13,175.13,165.19,228.38,76.88,15.19,23.81,29.06,248
2024-07-28 02:04:34,72.56,177.00,165.56,228.75,76.31,12.19,24.56,27.75,249
2024-07-28 02:05:04,46.50,173.81,163.50,229.50,75.00,12.00,22.88,26.25,250
2024-07-28 02:05:34,41.81,171.38,165.75,228.38,74.63,13.31,24.94,26.25,251
2024-07-28 02:06:04,74.06,167.06,166.69,229.13,75.19,13.69,23.44,27.00,252
2024-07-28 02:06:34,80.06,163.69,171.19,230.06,73.31,14.25,23.44,28.69,253
2024-07-28 02:07:04,76.13,162.19,170.63,231.19,72.75,13.50,24.00,29.44,254
2024-07-28 02:07:34,74.44,164.06,171.94,230.06,73.50,15.56,24.56,29.25,255
2024-07-28 02:08:04,69.00,171.56,168.75,228.94,74.06,16.69,24.19,28.13,256
2024-07-28 02:08:34,57.19,173.06,167.25,231.38,74.81,13.13,22.88,26.63,257
2024-07-28 02:09:04,78.00,176.25,166.50,230.81,75.94,13.69,24.19,26.63,258
2024-07-28 02:09:34,50.44,176.81,166.69,230.81,74.06,13.50,23.06,26.63,259
2024-07-28 02:10:04,53.63,175.69,166.31,230.25,76.50,13.13,24.38,27.00,260
2024-07-28 02:10:34,58.50,177.75,166.31,230.81,76.69,12.56,24.94,27.38,261
2024-07-28 02:11:04,61.13,176.25,167.44,231.00,75.94,13.69,23.25,27.94,262
2024-07-28 02:11:34,70.69,176.25,167.63,230.63,76.88,14.06,23.44,28.50,263
2024-07-28 02:12:04,53.25,177.94,167.81,230.63,75.75,13.50,23.25,29.06,264
2024-07-28 02:12:34,58.31,177.38,167.63,230.25,76.31,12.56,22.88,29.25,265
2024-07-28 02:13:04,50.81,175.13,168.94,230.63,76.31,14.06,24.19,29.25,266
2024-07-28 02:13:35,60.00,174.75,168.00,230.44,76.88,13.31,23.25,29.44,267
2024-07-28 02:14:05,39.19,172.50,168.94,229.13,76.13,13.88,23.44,29.25,268
2024-07-28 02:14:35,63.00,172.69,168.19,229.88,76.69,13.13,23.81,29.06,269
2024-07-28 02:15:05,57.38,170.81,168.38,229.31,76.31,13.31,24.00,28.69,270
2024-07-28 02:15:35,61.69,168.38,168.56,229.69,77.25,13.88,23.44,28.13,271
2024-07-28 02:16:05,57.19,167.25,168.38,230.06,76.13,12.75,23.44,27.75,272
2024-07-28 02:16:35,57.00,164.25,168.94,230.44,76.69,13.50,22.88,27.38,273
2024-07-28 02:17:05,52.69,164.25,167.63,229.50,77.44,12.75,23.25,26.81,274
2024-07-28 02:17:35,53.44,164.63,168.19,229.13,75.94,13.13,23.81,26.44,275
2024-07-28 02:18:05,49.69,165.75,169.50,229.88,74.25,13.13,23.44,26.25,276
2024-07-28 02:18:35,46.31,164.44,166.50,229.31,74.06,12.94,22.88,26.25,277
2024-07-28 02:19:05,46.31,165.38,166.50,228.56,74.63,13.69,23.25,26.44,278
2024-07-28 02:19:35,56.25,166.88,165.19,228.75,75.56,13.13,23.06,26.63,279
2024-07-28 02:20:05,67.88,169.50,165.56,228.56,75.38,14.06,24.19,26.81,280
2024-07-28 02:20:35,48.56,170.06,165.19,228.75,75.56,12.75,23.44,27.19,281
2024-07-28 02:21:05,62.44,172.50,164.81,228.75,75.19,12.56,23.81,27.75,282
2024-07-28 02:21:35,65.06,173.25,164.44,228.94,75.19,13.31,24.19,27.94,283
2024-07-28 02:22:05,61.31,175.50,164.81,228.19,74.81,13.13,23.44,28.69,284
2024-07-28 02:22:35,59.25,174.75,164.06,228.94,76.31,12.19,23.63,29.06,285
2024-07-28 02:23:05,61.88,176.25,164.81,229.31,76.13,14.63,22.50,29.25,286
2024-07-28 02:23:35,58.50,174.19,164.25,228.75,76.31,13.13,24.00,29.44,287
2024-07-28 02:24:06,51.56,174.94,164.06,227.63,76.31,12.94,23.63,29.06,288
2024-07-28 02:24:36,47.44,174.19,166.69,229.31,76.13,12.75,23.44,27.94,289
2024-07-28 02:25:06,51.56,172.13,164.06,229.69,75.19,13.13,24.19,26.81,290
2024-07-28 02:25:36,42.38,170.25,164.44,229.50,74.44,13.13,24.19,26.25,291
2024-07-28 02:26:06,54.00,165.75,168.38,230.06,72.75,12.75,24.00,27.19,292
2024-07-28 02:26:36,54.00,164.44,169.31,231.19,72.94,15.19,23.44,28.31,293
2024-07-28 02:27:06,40.13,160.69,170.25,231.38,72.56,15.38,23.63,29.25,294
2024-07-28 02:27:36,39.19,163.50,169.31,231.94,73.31,13.50,22.31,29.06,295
2024-07-28 02:28:06,42.56,167.63,170.06,230.81,73.69,13.50,24.00,28.31,296
